discrepancyNo,classNo,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs
66,028,3,all_infInput_pos0,[inf],gsl,gsl_sf_dawson_DRIVER,gsl_sf_dawson,EXCEPTION: underflow ,,
67,028,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_dawsn_DRIVER0,dawsn,nan,,
67,028,6,all_nanInput_pos0,[nan],gsl,gsl_sf_dawson_DRIVER,gsl_sf_dawson,EXCEPTION: underflow ,,
68,029,6,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_struveh_DRIVER0,struveh,EXCEPTION: ValueError,,
68,029,6,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_cephes_struve_DRIVER0,struve,nan,,
69,029,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_struveh_DRIVER0,struveh,EXCEPTION: ValueError,,
69,029,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_cephes_struve_DRIVER0,struve,nan,,
70,030,6,all_negInfInput_pos0,[-inf],scipy,scipy_cephes_k0_DRIVER0,k0,nan,,
70,030,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_bessel_K0_DRIVER,gsl_sf_bessel_K0,EXCEPTION: domain error ,,
71,030,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_cephes_k0_DRIVER0,k0,inf,,
71,030,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_bessel_K0_DRIVER,gsl_sf_bessel_K0,EXCEPTION: domain error ,,
72,031,6,all_infInput_pos0,[inf],mpmath,mpmath_erfinv_DRIVER0,erfinv,EXCEPTION: erfinv(x) is defined only for -1 <= x <= 1,,
72,031,6,all_infInput_pos0,[inf],scipy,scipy_special_erfinv_DRIVER0,erfinv,inf,,
73,031,6,all_infInput_pos1,[2.533265554575144],mpmath,mpmath_erfinv_DRIVER0,erfinv,EXCEPTION: erfinv(x) is defined only for -1 <= x <= 1,,
73,031,6,all_infInput_pos1,[2.533265554575144],scipy,scipy_special_erfinv_DRIVER0,erfinv,inf,,
74,031,6,all_nanInput_pos0,[nan],mpmath,mpmath_erfinv_DRIVER0,erfinv,EXCEPTION: erfinv(x) is defined only for -1 <= x <= 1,,
74,031,6,all_nanInput_pos0,[nan],scipy,scipy_special_erfinv_DRIVER0,erfinv,nan,,
75,032,6,all_infInput_pos0,[inf],mpmath,mpmath_j1_DRIVER0,j1,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
75,032,6,all_infInput_pos0,[inf],scipy,scipy_special_j1_DRIVER0,j1,nan,,
75,032,6,all_infInput_pos0,[inf],gsl,gsl_sf_bessel_J1_DRIVER,gsl_sf_bessel_J1,nan,,
76,032,6,all_nanInput_pos0,[nan],mpmath,mpmath_j1_DRIVER0,j1,EXCEPTION: cannot convert inf or nan to int,,
76,032,6,all_nanInput_pos0,[nan],scipy,scipy_special_j1_DRIVER0,j1,nan,,
76,032,6,all_nanInput_pos0,[nan],gsl,gsl_sf_bessel_J1_DRIVER,gsl_sf_bessel_J1,nan,,
77,033,3,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_gammainc_alt_DRIVER0,gammainc,0.0,,
77,033,3,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_gamma_inc_DRIVER,gsl_sf_gamma_inc,nan,,
78,034,6,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_sc_zeta_DRIVER0,zeta,nan,,
78,034,6,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_hzeta_DRIVER,gsl_sf_hzeta,EXCEPTION: underflow ,,
79,034,3,all_infInput_pos1,"[2.533265554575144, inf]",scipy,scipy_sc_zeta_DRIVER0,zeta,0.0,,
79,034,3,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_hzeta_DRIVER,gsl_sf_hzeta,EXCEPTION: underflow ,,
80,034,6,all_infInput_pos3,"[0.40309273233720366, 2.542301210811698]",scipy,scipy_sc_zeta_DRIVER0,zeta,nan,,
80,034,6,all_infInput_pos3,"[0.40309273233720366, 2.542301210811698]",gsl,gsl_sf_hzeta_DRIVER,gsl_sf_hzeta,EXCEPTION: domain error ,,
81,034,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",scipy,scipy_sc_zeta_DRIVER0,zeta,nan,,
81,034,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",gsl,gsl_sf_hzeta_DRIVER,gsl_sf_hzeta,EXCEPTION: domain error ,,
82,036,3,all_infInput_pos0,[inf],mpmath,mpmath_fp_sinpi_DRIVER0,sinpi,"EXCEPTION: float() argument must be a string or a number, not 'NoneType'",,
82,036,3,all_infInput_pos0,[inf],gsl,gsl_sf_sin_pi_DRIVER,gsl_sf_sin_pi,0.0,,
83,036,6,all_nanInput_pos0,[nan],mpmath,mpmath_fp_sinpi_DRIVER0,sinpi,"EXCEPTION: float() argument must be a string or a number, not 'NoneType'",,
83,036,6,all_nanInput_pos0,[nan],gsl,gsl_sf_sin_pi_DRIVER,gsl_sf_sin_pi,nan,,
84,037,6,all_infInput_pos0,[inf],mpmath,mpmath_j0_DRIVER0,j0,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
84,037,6,all_infInput_pos0,[inf],scipy,scipy_special_j0_DRIVER0,j0,nan,,
84,037,6,all_infInput_pos0,[inf],gsl,gsl_sf_bessel_J0_DRIVER,gsl_sf_bessel_J0,nan,,
85,037,6,all_nanInput_pos0,[nan],mpmath,mpmath_j0_DRIVER0,j0,EXCEPTION: cannot convert inf or nan to int,,
85,037,6,all_nanInput_pos0,[nan],scipy,scipy_special_j0_DRIVER0,j0,nan,,
85,037,6,all_nanInput_pos0,[nan],gsl,gsl_sf_bessel_J0_DRIVER,gsl_sf_bessel_J0,nan,,
86,038,6,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_besselk_DRIVER0,besselk,EXCEPTION: ValueError,,
86,038,6,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_cephes_kv_DRIVER0,kv,nan,,
86,038,6,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_bessel_Knu_DRIVER,gsl_sf_bessel_Knu,nan,,
87,038,3,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_besselk_DRIVER0,besselk,EXCEPTION: cannot convert inf or nan to int,,
87,038,3,all_infInput_pos1,"[2.533265554575144, inf]",scipy,scipy_cephes_kv_DRIVER0,kv,0.0,,
87,038,3,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_bessel_Knu_DRIVER,gsl_sf_bessel_Knu,nan,,
88,038,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_besselk_DRIVER0,besselk,EXCEPTION: ValueError,,
88,038,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_cephes_kv_DRIVER0,kv,nan,,
88,038,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_bessel_Knu_DRIVER,gsl_sf_bessel_Knu,nan,,
89,038,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",mpmath,mpmath_besselk_DRIVER0,besselk,inf,,
89,038,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",scipy,scipy_cephes_kv_DRIVER0,kv,inf,,
89,038,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",gsl,gsl_sf_bessel_Knu_DRIVER,gsl_sf_bessel_Knu,EXCEPTION: domain error ,,
90,039,6,all_infInput_pos0,[inf],mpmath,mpmath_ellipe_DRIVER0,ellipe,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
90,039,6,all_infInput_pos0,[inf],scipy,scipy_special_ellipe_DRIVER0,ellipe,nan,,
91,039,6,all_infInput_pos1,[2.533265554575144],mpmath,mpmath_ellipe_DRIVER0,ellipe,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
91,039,6,all_infInput_pos1,[2.533265554575144],scipy,scipy_special_ellipe_DRIVER0,ellipe,nan,,
92,040,3,all_infInput_pos0,[inf],mpmath,mpmath_sinc_DRIVER0,sinc,0.0,,
92,040,3,all_infInput_pos0,[inf],gsl,gsl_sf_bessel_j0_DRIVER,gsl_sf_bessel_j0,nan,,
93,041,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_special_gammainc_DRIVER0,gammainc,nan,,
93,041,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_gamma_inc_P_DRIVER,gsl_sf_gamma_inc_P,0.0,,
94,041,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",scipy,scipy_special_gammainc_DRIVER0,gammainc,nan,,
94,041,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",gsl,gsl_sf_gamma_inc_P_DRIVER,gsl_sf_gamma_inc_P,EXCEPTION: domain error ,,
95,041,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",scipy,scipy_special_gammainc_DRIVER0,gammainc,nan,,
95,041,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",gsl,gsl_sf_gamma_inc_P_DRIVER,gsl_sf_gamma_inc_P,EXCEPTION: domain error ,,
96,043,6,all_negInfInput_pos0,[-inf],scipy,scipy_cephes_k1_DRIVER0,k1,nan,,
96,043,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_bessel_K1_DRIVER,gsl_sf_bessel_K1,EXCEPTION: domain error ,,
97,043,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_cephes_k1_DRIVER0,k1,inf,,
97,043,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_bessel_K1_DRIVER,gsl_sf_bessel_K1,EXCEPTION: domain error ,,
98,044,6,all_infInput_pos0,[inf],mpmath,mpmath_fp_lambertw_DRIVER0,lambertw,inf,,
98,044,6,all_infInput_pos0,[inf],gsl,gsl_sf_lambert_W0_DRIVER,gsl_sf_lambert_W0,EXCEPTION: ,,
98,044,6,all_infInput_pos0,[inf],gsl,gsl_sf_lambert_Wm1_DRIVER,gsl_sf_lambert_Wm1,EXCEPTION: ,,
99,044,6,all_nanInput_pos0,[nan],mpmath,mpmath_fp_lambertw_DRIVER0,lambertw,nan,,
99,044,6,all_nanInput_pos0,[nan],gsl,gsl_sf_lambert_W0_DRIVER,gsl_sf_lambert_W0,EXCEPTION: ,,
99,044,6,all_nanInput_pos0,[nan],gsl,gsl_sf_lambert_Wm1_DRIVER,gsl_sf_lambert_Wm1,EXCEPTION: ,,
100,045,3,all_infInput_pos0,"[0, 1, inf]",mpmath,mpmath_hyperu_DRIVER2,hyperu,nan,,
100,045,3,all_infInput_pos0,"[0, 1, inf]",scipy,scipy_special_hyperu_DRIVER2,hyperu,1.0,,
100,045,3,all_infInput_pos0,"[0, 1, inf]",gsl,gsl_sf_hyperg_U_int_DRIVER,gsl_sf_hyperg_U_int,1.0,,
101,045,2,all_nanInput_pos0,"[0, 1, nan]",mpmath,mpmath_hyperu_DRIVER2,hyperu,nan,,
101,045,2,all_nanInput_pos0,"[0, 1, nan]",scipy,scipy_special_hyperu_DRIVER2,hyperu,1.0,,
101,045,2,all_nanInput_pos0,"[0, 1, nan]",gsl,gsl_sf_hyperg_U_int_DRIVER,gsl_sf_hyperg_U_int,1.0,,
102,045,5,all_negZeroInput_pos0,"[0, 1, -0.0]",mpmath,mpmath_hyperu_DRIVER2,hyperu,1.0,,
102,045,5,all_negZeroInput_pos0,"[0, 1, -0.0]",scipy,scipy_special_hyperu_DRIVER2,hyperu,1.0,,
102,045,5,all_negZeroInput_pos0,"[0, 1, -0.0]",gsl,gsl_sf_hyperg_U_int_DRIVER,gsl_sf_hyperg_U_int,EXCEPTION: domain error ,,
103,046,6,all_nanInput_pos0,[nan],mpmath,mpmath_altzeta_DRIVER0,altzeta,nan,,
103,046,6,all_nanInput_pos0,[nan],gsl,gsl_sf_eta_DRIVER,gsl_sf_eta,EXCEPTION: overflow ,,
104,046,6,all_negInfInput_pos0,[-inf],mpmath,mpmath_altzeta_DRIVER0,altzeta,nan,,
104,046,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_eta_DRIVER,gsl_sf_eta,EXCEPTION: overflow ,,
105,047,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_fp_floor_DRIVER0,floor,EXCEPTION: cannot convert float infinity to integer,,
105,047,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_bitcount_DRIVER0,bitcount,0.0,,
105,047,3,all_negInfInput_pos0,[-inf],scipy,scipy_int_DRIVER0,int,EXCEPTION: cannot convert float infinity to integer,,
106,047,4,mpmath_bitcount_DRIVER0~inputs_num002,[7.0],mpmath,mpmath_fp_floor_DRIVER0,floor,7.0,"{'mpmath/mpmath': 4.0, 'mpmath/scipy': 4.0}","{'mpmath/mpmath': 0.8, 'mpmath/scipy': 0.8}"
106,047,4,mpmath_bitcount_DRIVER0~inputs_num002,[7.0],mpmath,mpmath_bitcount_DRIVER0,bitcount,3.0,"{'mpmath/mpmath': 4.0, 'mpmath/scipy': 4.0}","{'mpmath/mpmath': 0.8, 'mpmath/scipy': 0.8}"
106,047,4,mpmath_bitcount_DRIVER0~inputs_num002,[7.0],scipy,scipy_int_DRIVER0,int,7.0,"{'mpmath/mpmath': 4.0, 'mpmath/scipy': 4.0}","{'mpmath/mpmath': 0.8, 'mpmath/scipy': 0.8}"
107,048,3,all_infInput_pos0,[inf],mpmath,mpmath_rgamma_DRIVER0,rgamma,0.0,,
107,048,3,all_infInput_pos0,[inf],scipy,scipy_special_rgamma_DRIVER0,rgamma,0.0,,
107,048,3,all_infInput_pos0,[inf],gsl,gsl_sf_gammainv_DRIVER,gsl_sf_gammainv,EXCEPTION: overflow underflow ,,
108,048,6,all_nanInput_pos0,[nan],mpmath,mpmath_rgamma_DRIVER0,rgamma,nan,,
108,048,6,all_nanInput_pos0,[nan],scipy,scipy_special_rgamma_DRIVER0,rgamma,nan,,
108,048,6,all_nanInput_pos0,[nan],gsl,gsl_sf_gammainv_DRIVER,gsl_sf_gammainv,EXCEPTION: overflow underflow ,,
109,048,4,gsl_sf_gammainv_DRIVER~input_num01,[-127.0],mpmath,mpmath_rgamma_DRIVER0,rgamma,0.0,"{'mpmath/scipy': 4.693985105913098e+198, 'mpmath/gsl': 0.0, 'scipy/gsl': 4.693985105913098e+198}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 0.0, 'scipy/gsl': 2.0}"
109,048,4,gsl_sf_gammainv_DRIVER~input_num01,[-127.0],scipy,scipy_special_rgamma_DRIVER0,rgamma,-4.693985105913098e+198,"{'mpmath/scipy': 4.693985105913098e+198, 'mpmath/gsl': 0.0, 'scipy/gsl': 4.693985105913098e+198}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 0.0, 'scipy/gsl': 2.0}"
109,048,4,gsl_sf_gammainv_DRIVER~input_num01,[-127.0],gsl,gsl_sf_gammainv_DRIVER,gsl_sf_gammainv,0.0,"{'mpmath/scipy': 4.693985105913098e+198, 'mpmath/gsl': 0.0, 'scipy/gsl': 4.693985105913098e+198}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 0.0, 'scipy/gsl': 2.0}"
110,049,3,all_infInput_pos0,[inf],mpmath,mpmath_fp_erf_DRIVER0,erf,1.0,,
110,049,3,all_infInput_pos0,[inf],scipy,scipy_special_erf_DRIVER0,erf,1.0,,
110,049,3,all_infInput_pos0,[inf],gsl,gsl_sf_erf_DRIVER,gsl_sf_erf,nan,,
111,050,6,all_negInfInput_pos0,[-inf],mpmath,mpmath_log1p_DRIVER0,log1p,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
111,050,6,all_negInfInput_pos0,[-inf],scipy,scipy_log1p_DRIVER0,log1p,nan,,
111,050,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_log_1plusx_DRIVER,gsl_sf_log_1plusx,EXCEPTION: domain error ,,
112,052,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_elliprc_DRIVER0,elliprc,0.0,,
112,052,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_ellint_RC_DRIVER,gsl_sf_ellint_RC,EXCEPTION: domain error ,,
113,052,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",mpmath,mpmath_elliprc_DRIVER0,elliprc,inf,,
113,052,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",gsl,gsl_sf_ellint_RC_DRIVER,gsl_sf_ellint_RC,EXCEPTION: too many iterations error ,,
114,053,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_elliprf_DRIVER0,elliprf,0.0,,
114,053,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_ellint_RF_DRIVER,gsl_sf_ellint_RF,EXCEPTION: domain error ,,
115,053,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_elliprf_DRIVER0,elliprf,nan,,
115,053,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_ellint_RF_DRIVER,gsl_sf_ellint_RF,EXCEPTION: too many iterations error ,,
116,054,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_struvel_DRIVER0,struvel,EXCEPTION: ValueError,,
116,054,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_cephes_modstruve_DRIVER0,modstruve,0.0,,
117,054,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_struvel_DRIVER0,struvel,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
117,054,6,all_infInput_pos1,"[2.533265554575144, inf]",scipy,scipy_cephes_modstruve_DRIVER0,modstruve,inf,,
118,054,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_struvel_DRIVER0,struvel,EXCEPTION: ValueError,,
118,054,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_cephes_modstruve_DRIVER0,modstruve,nan,,
119,055,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_elliprd_DRIVER0,elliprd,0.0,,
119,055,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_ellint_RD_DRIVER,gsl_sf_ellint_RD,EXCEPTION: domain error ,,
120,055,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_elliprd_DRIVER0,elliprd,nan,,
120,055,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_ellint_RD_DRIVER,gsl_sf_ellint_RD,EXCEPTION: too many iterations error ,,
121,055,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0]",mpmath,mpmath_elliprd_DRIVER0,elliprd,inf,,
121,055,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0]",gsl,gsl_sf_ellint_RD_DRIVER,gsl_sf_ellint_RD,EXCEPTION: domain error ,,
122,056,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_elliprj_DRIVER0,elliprj,0.0,,
122,056,3,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_ellint_RJ_DRIVER,gsl_sf_ellint_RJ,EXCEPTION: domain error ,,
123,056,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_elliprj_DRIVER0,elliprj,nan,,
123,056,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_ellint_RJ_DRIVER,gsl_sf_ellint_RJ,EXCEPTION: domain error ,,
124,056,2,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",mpmath,mpmath_elliprj_DRIVER0,elliprj,2.348110060276162,,
124,056,2,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",gsl,gsl_sf_ellint_RJ_DRIVER,gsl_sf_ellint_RJ,EXCEPTION: domain error ,,
125,056,6,all_negZeroInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, -0.0]",mpmath,mpmath_elliprj_DRIVER0,elliprj,inf,,
125,056,6,all_negZeroInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, -0.0]",gsl,gsl_sf_ellint_RJ_DRIVER,gsl_sf_ellint_RJ,EXCEPTION: domain error ,,
126,057,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_beta_DRIVER0,beta,0.0,,
126,057,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_special_beta_DRIVER0,beta,0.0,,
126,057,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_beta_DRIVER,gsl_sf_beta,nan,,
127,057,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_beta_DRIVER0,beta,nan,,
127,057,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_beta_DRIVER0,beta,nan,,
127,057,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_beta_DRIVER,gsl_sf_beta,EXCEPTION: x too large to extract fraction part ,,
128,057,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",mpmath,mpmath_beta_DRIVER0,beta,nan,,
128,057,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",scipy,scipy_special_beta_DRIVER0,beta,inf,,
128,057,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",gsl,gsl_sf_beta_DRIVER,gsl_sf_beta,EXCEPTION: domain error ,,
129,057,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",mpmath,mpmath_beta_DRIVER0,beta,inf,,
129,057,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",scipy,scipy_special_beta_DRIVER0,beta,inf,,
129,057,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",gsl,gsl_sf_beta_DRIVER,gsl_sf_beta,EXCEPTION: domain error ,,
130,058,6,all_negInfInput_pos0,[-inf],scipy,scipy_cephes_k0e_DRIVER0,k0e,nan,,
130,058,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_bessel_K0_scaled_DRIVER,gsl_sf_bessel_K0_scaled,EXCEPTION: domain error ,,
131,058,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_cephes_k0e_DRIVER0,k0e,inf,,
131,058,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_bessel_K0_scaled_DRIVER,gsl_sf_bessel_K0_scaled,EXCEPTION: domain error ,,
132,059,6,all_infInput_pos0,[inf],mpmath,mpmath_ellipk_DRIVER0,ellipk,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
132,059,6,all_infInput_pos0,[inf],scipy,scipy_special_ellipk_DRIVER0,ellipk,nan,,
133,059,6,all_infInput_pos1,[2.533265554575144],mpmath,mpmath_ellipk_DRIVER0,ellipk,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
133,059,6,all_infInput_pos1,[2.533265554575144],scipy,scipy_special_ellipk_DRIVER0,ellipk,nan,,
134,060,3,all_infInput_pos0,[inf],mpmath,mpmath_fp_si_DRIVER0,si,1.5707963267948966,,
134,060,3,all_infInput_pos0,[inf],gsl,gsl_sf_Si_DRIVER,gsl_sf_Si,nan,,
135,060,1,all_nanInput_pos0,[nan],mpmath,mpmath_fp_si_DRIVER0,si,EXCEPTION: TIMEOUT,,
135,060,1,all_nanInput_pos0,[nan],gsl,gsl_sf_Si_DRIVER,gsl_sf_Si,nan,,
136,061,3,all_infInput_pos0,"[0, inf]",mpmath,mpmath_besselk_DRIVER1,besselk,EXCEPTION: cannot convert inf or nan to int,,
136,061,3,all_infInput_pos0,"[0, inf]",scipy,scipy_cephes_kn_DRIVER1,kn,0.0,,
136,061,3,all_infInput_pos0,"[0, inf]",scipy,scipy_cephes_kv_DRIVER1,kv,0.0,,
136,061,3,all_infInput_pos0,"[0, inf]",gsl,gsl_sf_bessel_Kn_DRIVER,gsl_sf_bessel_Kn,0.0,,
137,061,6,all_nanInput_pos0,"[0, nan]",mpmath,mpmath_besselk_DRIVER1,besselk,EXCEPTION: cannot convert inf or nan to int,,
137,061,6,all_nanInput_pos0,"[0, nan]",scipy,scipy_cephes_kn_DRIVER1,kn,nan,,
137,061,6,all_nanInput_pos0,"[0, nan]",scipy,scipy_cephes_kv_DRIVER1,kv,nan,,
137,061,6,all_nanInput_pos0,"[0, nan]",gsl,gsl_sf_bessel_Kn_DRIVER,gsl_sf_bessel_Kn,nan,,
138,061,6,all_negInfInput_pos0,"[0, -inf]",mpmath,mpmath_besselk_DRIVER1,besselk,EXCEPTION: cannot convert inf or nan to int,,
138,061,6,all_negInfInput_pos0,"[0, -inf]",scipy,scipy_cephes_kn_DRIVER1,kn,nan,,
138,061,6,all_negInfInput_pos0,"[0, -inf]",scipy,scipy_cephes_kv_DRIVER1,kv,nan,,
138,061,6,all_negInfInput_pos0,"[0, -inf]",gsl,gsl_sf_bessel_Kn_DRIVER,gsl_sf_bessel_Kn,EXCEPTION: domain error ,,
139,061,6,all_negZeroInput_pos0,"[0, -0.0]",mpmath,mpmath_besselk_DRIVER1,besselk,inf,,
139,061,6,all_negZeroInput_pos0,"[0, -0.0]",scipy,scipy_cephes_kn_DRIVER1,kn,inf,,
139,061,6,all_negZeroInput_pos0,"[0, -0.0]",scipy,scipy_cephes_kv_DRIVER1,kv,inf,,
139,061,6,all_negZeroInput_pos0,"[0, -0.0]",gsl,gsl_sf_bessel_Kn_DRIVER,gsl_sf_bessel_Kn,EXCEPTION: domain error ,,
140,062,6,all_infInput_pos2,"[2, 0, 2.533265554575144]",mpmath,mpmath_hyp1f1_DRIVER2,hyp1f1,EXCEPTION: pole in hypergeometric series,,
140,062,6,all_infInput_pos2,"[2, 0, 2.533265554575144]",scipy,scipy_cephes_hyp1f1_DRIVER2,hyp1f1,inf,,
140,062,6,all_infInput_pos2,"[2, 0, 2.533265554575144]",gsl,gsl_sf_hyperg_1F1_int_DRIVER,gsl_sf_hyperg_1F1_int,EXCEPTION: domain error ,,
141,063,6,all_infInput_pos0,[inf],scipy,scipy_cephes_i1_DRIVER0,i1,nan,,
141,063,6,all_infInput_pos0,[inf],gsl,gsl_sf_bessel_I1_DRIVER,gsl_sf_bessel_I1,EXCEPTION: overflow ,,
142,063,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_i1_DRIVER0,i1,nan,,
142,063,6,all_nanInput_pos0,[nan],gsl,gsl_sf_bessel_I1_DRIVER,gsl_sf_bessel_I1,EXCEPTION: overflow ,,
143,064,6,all_infInput_pos0,"[0, inf]",mpmath,mpmath_besseli_DRIVER1,besseli,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
143,064,6,all_infInput_pos0,"[0, inf]",scipy,scipy_cephes_iv_DRIVER1,iv,nan,,
143,064,6,all_infInput_pos0,"[0, inf]",gsl,gsl_sf_bessel_In_DRIVER,gsl_sf_bessel_In,EXCEPTION: overflow ,,
144,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_besseli_DRIVER0,besseli,EXCEPTION: ValueError,,
144,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_cephes_iv_DRIVER0,iv,0.0,,
144,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_bessel_Inu_DRIVER,gsl_sf_bessel_Inu,nan,,
